,hash,Artist
1301,0a788b425c894171f83fc7de28cad388,Monet
1302,199c568252702ef5edec1c7ea1849efd,Monet
1303,f4d2bdf530d7431c712ed3c44367cba3,Monet
1304,b87a9900936c583616d10c147a7c904d,Monet
1305,3678e87bf4dce0f6636ea9d07344a8c3,Monet
1306,1727ae3628a0dffb4a1ebfb54092f48d,Monet
1307,a6e638a6655dc9aba336850a2288a8b1,Monet
1308,c297281e24f7f9c2650f2fccbf8590e3,Monet
1309,0ce5a4ab887de1fadc1affc68df1836c,Monet
1310,15a50e82fe1cc9cebc5fd84660aa96f1,Monet
1311,02b7b98f2e402c1e75fefa764c219c12,Monet
1312,b9ff6ffc266d0e2089f27fa4b4ca4cf5,Monet
1313,de6fcaf325ded6be65ed9715b68286a2,Monet
1314,309dda5dadfa83c1826bc851c5b986cf,Monet
1315,cf674b7c4c771daeac3a49745095ddc6,Monet
1316,04cb467ae465db461e72e9f90a266bd1,Monet
1317,7f522e2326f874b7e173bee66681fe9c,Monet
1318,3438ebfe1f09431e484a52c5392c0dd0,Monet
1319,178b72c8a3d56473f07e489b7efa92d3,Monet
1320,7716f282a5d9ce9cc3bbf9e667a345ad,Monet
1321,18d91e5a93bf4a803d63a671010a9b15,Monet
1322,bdfc4985e099aaba3a86fb8f26385d6f,Monet
1323,7af72bae5911eb071ec9409d9711fd85,Monet
1324,a1b43a712d13717d8494009c419d16d9,Monet
1325,0fe9b29879c1cf99aafca3637362c694,Monet
1326,d795c390381033d542e10a51583a52e0,Monet
1327,ed42c8b3f935b0cc67ddca1c3850bafd,Monet
1328,6a40728657bbf7296958a23ae9f18ebf,Monet
1329,b1c221d20dcefa354ad7d132c315dda0,Monet
1330,597a1ca5b53aadfab2356c2a3f655819,Monet
1331,01b327b30d924830a784dd816ca90541,Monet
1332,c056c33c87afc01ab336a251b017eef8,Monet
1333,cb2b8e70e6f5ebf728e4954f1e1ed10e,Monet
1334,53d681f6100582c8c87a19224070d5f7,Monet
1335,8aeaa710717af922017b14486d1c00ee,Monet
1336,d6205e5723ca2406ded3a4e4d7968f85,Monet
1337,0740af26d84da2b34747041346c3d03c,Monet
1338,19cfae0587335f70b0be1278b6357518,Monet
1339,3ac3ed9305476e982a1db9d5a97e082e,Monet
1340,4308e073db26914dff89e69549048f8f,Monet
1341,f42a2ced9ab53940dbeb79678aa4b1cc,Monet
1342,1b91efee209cfda04995a4cc5985a8a1,Monet
1343,11a2e81171545ba1f40b37161bde437e,Monet
1344,1249ca8432a136f8b5736569e30d19f7,Monet
1345,38456b0efbe6b797990bcc1299e6d972,Monet
1346,5a226cec6924d524ac24f71d7c66c480,Monet
1347,4047eac2b5eb47f6f7b5a66548fdcc07,Monet
1348,245a251f8b0f9c2f5c164ed860e6bff5,Monet
1349,f461b7f0bc608a462192bb0377ed3413,Monet
1350,7533d60d6575abccf3b85c36befd13ee,Monet
1351,cc4b901eb589989776d1917a99edee5b,Monet
1352,e10ffb322cc7dee0ebe39ca393585ee8,Monet
1353,3deeb935e067603f3933d27668ac3336,Monet
1354,0ce2bcd1b58f597442cd1f4e9c1a09d8,Monet
1355,a31d3a97144399bfa98c23399785b33b,Monet
1356,c9e80137d11538a07fe0c6bb4f2c16ba,Monet
1357,62e32efec7cc3813930108858b3d1249,Monet
1358,bec7fc9002ba2a70fa992d0ddaa18484,Monet
1359,3f76008dbcabdd92393cfa0a5c4ceabc,Monet
1360,5382a91c29c642232c7c1951c092d17a,Monet
1361,b1437922b82c318477594f08ae34da30,Monet
1362,d5217e65f2b52c11ef151ff62eb56a0a,Monet
1363,a08f1ce2083f178cf02b9f30ed00c718,Monet
1364,7e9ba912072fe29b23aa32d36bfc2a3b,Monet
1365,2f2eede8d8b394631c8a0fc336f121b7,Monet
1366,1933e25ad762164878603b081b86a5bf,Monet
1367,e55b557e986305c59bc93fdaa40c175f,Monet
1368,32b2537626be2a6bc895babbc65b4ec9,Monet
1369,67f58419b32bf45b786e5a0c1c0f3267,Monet
1370,8e227090053acc3b25805c1a0bfcad29,Monet
1371,44c2c69215a0a817a4bb71545dfb5b96,Monet
1372,8362855bcc4f2d4255a9dbdef10067b0,Monet
1373,96994126efaf589a441156d950bea7ca,Monet
1374,23586128150c8819b195f21745997cd6,Monet
1375,5c4641ea36bac5a0b8e5fc26cbd89878,Monet
1376,05022826e6004563a20ba879b0a2ac1b,Monet
1377,596c408f4b396b266c1ad796fffda31a,Monet
1378,a6c698fe64ba78776e017742087fa083,Monet
1379,4730c3018a0621c9f2e5b1f39b5924b1,Monet
1380,10ac35c59feddb89806204c7ad464c1d,Monet
1381,a220274fe2980fc5aba8afc44e561258,Monet
1382,21c8498e56c86ae1dddc286c276e92d1,Monet
1383,a6feb0e915029595bcb3a0094923dbba,Monet
1384,73e1678e896886a4dea7d343563d80e2,Monet
1385,c9267e1d7d8a317e9a0f53cc85fff3c9,Monet
1386,2338330062b0ddbb043d55f0661a8839,Monet
1387,881ea9ca2c1d308ad4cb3e3a2091ae09,Monet
1388,890baefcc3e1201a859e0bcdd5d5d902,Monet
1389,118c27aed7a1808f91619fcfee9882d3,Monet
1390,2dd0a1323386f033feaac679296ddfc8,Monet
1391,b3238ebcbe873ab9346ffe38f1ba82ab,Monet
1392,f13256a041fc3550f9768da65eeed828,Monet
1393,2b7885738c34044e167b4fce0b154770,Monet
1394,64571a65237714c2e171d245307ec97a,Monet
1395,c000342a6182981296e21114c9c3df9b,Monet
1396,f448047bdbf5b660b295bf062c9b1564,Monet
1397,a503765d6ee69c40d8afb88209d1a357,Monet
1398,c167e47034fd477e44d421f2eb554cf5,Monet
1399,7201a4f07e88aec9b62fd4c01692bb38,Monet
1400,d93f5a9d3e0d3235b15b0a2efcd98e47,Monet
1401,4a31d2990ed58e9ed4847e987e69b7d3,Monet
1402,cc82d3bcd8dfa6b5c9ec0de7c70677b0,Monet
1403,817de018b00b4a20d3a07ba86c6c0577,Monet
1404,9b1ad0100ab11ca3419c375289cb1047,Monet
1405,1b1b4659d80968bea5e55d969518c4ce,Monet
1406,9ebf7fe6e68bb788d78a0c5f6b91daee,Monet
1407,dbf00bebefb4e61d6ec88d7917d7a1ea,Monet
1408,ca5191a9ed5ef35803f8d957107efd6b,Monet
1409,bdbf05b35de788330af02b333b42d47b,Monet
1410,37faab983eae4b8368dcb876c7f92475,Monet
1411,2dbccffd95968ed9e5970872e2721a86,Monet
1412,44bdac7e4017ca9c70268b0461ce4ea9,Monet
1413,13fc15393c6ed437f447d956e21ab915,Monet
1414,2c9ca38da6691039a9ebe1f107341661,Monet
1415,1b672125de9444d0db26731a532e1843,Monet
1416,2e8ddeb07381d2ffd409ff4cb29be2e8,Monet
1417,4b89609d480f6721c4d240840732d51e,Monet
1418,63f374e1e48d3e54dbf2d549caec57db,Monet
1419,1b1d812d8017accd80082a9e33038e32,Monet
1420,8833336ef02bf594d0e2e4d737956bee,Monet
1421,a511b71d12a98058f90df47481953903,Monet
1422,111a1d083784eedb0a975ee37093f949,Monet
1423,aa1eb7dcb6daeb9dcdacd0b8c3ef649e,Monet
1424,5182043d1418e7cba7693a77f4c1621b,Monet
1425,e409c92f256d6b6321a384904eb5f3f9,Monet
1426,2de104154de1e6f163ee4c3a6e2d0aeb,Monet
1427,5174b3165f8e3cf37c473e1d195a9884,Monet
1428,5368c8673577fe3803914e6f839756fa,Monet
1429,551de4719cd7e0b28fc4dd5dc9bd4391,Monet
1430,4a7d247972312aad2ac06a3899de5390,Monet
1431,709ad0dae4873503a18af3478282f587,Monet
1432,34da478fb0c164d4c38d59318bfb6362,Monet
1433,f12fcc32b096226830b06e76f1d360c9,Monet
1434,a9f20c7ac03fc5154fdc5b750a05988f,Monet
1435,30f24dec65663d959d6996575ff41cc4,Monet
1436,ded6858605a53c1b2f9e2e4084b83008,Monet
1437,219eb52f48dd24daec1dadcfddc8b1c4,Monet
1438,7e41193852a95ea08d6d2ca37fb1ef6d,Monet
1439,84427052f5efded55ed00be2b6c1b582,Monet
1440,59c92ed2ce0d8ca2bdf28a8035e76823,Monet
1441,182ca5fb46e0f4d57acd32cb371ff2a3,Monet
1442,2d2234203e89585c65c096a1a24dd85e,Monet
1443,0ea43cd2313ba98b5160cbb1d0f1f94d,Monet
1444,8e0035d0d5f353b1624df8d4740e3771,Monet
1445,18b1ee6fa58c8fc448d17b9b24ca3995,Monet
1446,63a03a7358233ce125de39c8d2456891,Monet
1447,7a4a12ca9711c1f8c27914e7bc55a734,Monet
1448,b98c66ef3be473c9ce73b535a7eff070,Monet
1449,95e979bc4078f135e55048f5126930c2,Monet
1450,f06c3deccfec6a5f1c8a77248318f82a,Monet
1451,f28281ac7893db6f09ec25fe4eac0bbe,Monet
1452,f34beac8e6f2413b20d2920262721b8e,Monet
1453,6dcc0adc9e2cafa0df1fac86cd7d85c1,Monet
1454,9f5fe90b28097cff92b567d3627291c5,Monet
1455,91897c18370c22e698e6e4ec742391c2,Monet
1456,734a924fc40cdc0d8b1b422e7cc738c5,Monet
1457,b9c0da653053e14512b8001b9a420122,Monet
1458,5bbf45a22eb532bc36817107650366b2,Monet
1459,815a23e5f9a23a172d5d0636db35a901,Monet
1460,51b0c36c6cdec7932a0219a9f0f10e3b,Monet
1461,5d4b354cb53374cf07949dadcc6a6492,Monet
1462,47253056fc7f4bf9632b9ab605b5eeef,Monet
1463,75263efd326749f9b46d6987e104b922,Monet
1464,883a38e63ce4789c3a23fdc455cb5fe1,Monet
1465,b5dc6a1dc5dae10c18e66b7e513e4c5d,Monet
1466,8615adc1542070b315dd00d6adb98f9b,Monet
1467,828dbefb2ad666d25644322f2edb9221,Monet
1468,647c8e1bc030d0398cd895afb6936f08,Monet
1469,bc2122c5be640bf95261412c5ebd14fe,Monet
1470,52b7ced887a02d1e19429817f626a21e,Monet
1471,84ac7edacefb5f695015280ae8b8c7a4,Monet
1472,c7046382691fad333a7d3f4d2d66c387,Monet
1473,3b962771d1f19e3b2da5ed71a514d62c,Monet
1474,522878b739b0616f89c7f5bd1f58a6ba,Monet
1475,529ee8065a9eac381941fe0e561a58fa,Monet
1476,6b78822de08bf5cf096b2d914c96346e,Monet
1477,442d9a239d1d63e8c6805152d5586508,Monet
1478,c8cf4420e354ecdae04685f078cca59b,Monet
1479,0a4d5fabee0e1dcd165ca10ee405c256,Monet
1480,e68e9271027fc46644401435c8337137,Monet
1481,be869608cb604f4c22beec2dd3d78165,Monet
1482,d9558475e98add495809ca471ae2ec66,Monet
1483,a284b5c368e6c3797137ff6ab8757aad,Monet
1484,c5eaf9c112887e1dc6477ee3e3d5f1ac,Monet
1485,b74617ead691091f115a18a5c08dad63,Monet
1486,054d8c69caefc4acf59f13c0428ec6d2,Monet
1487,c21351a865ac9fe8a79a7a32b9727fbf,Monet
1488,91c76ccbdceec4a03d028e5068872bfa,Monet
1489,36bba9295f9962feb30fb619391628fd,Monet
1490,ae8d843dfe4732be2627efa9e57458f5,Monet
1491,33873d3ac2690503e39977d94aa9616c,Monet
1492,1542cf4ce93be8f65dc3c8c84922055c,Monet
1493,ab92f94129dc6df1750bcea8d407fb70,Monet
1494,a971172236d1551e27ef5aaec7e08002,Monet
1495,15551279532f073e08818b59dd160363,Monet
1496,497b0d0557418f257e43b9e991d5787d,Monet
1497,1527bf86e1df9763fe49f2d9bb1404ea,Monet
1498,f52ffe8ce164afc270436e4a52375862,Monet
1499,67ce6b58b2d8e7a76f797e5b5175066b,Monet
1500,888508b4997aa50afc1cc1dfc1adf270,Monet
1501,0687d8f078a2df4686e5bb2ab998cc2e,Monet
1502,fcc56dfc1746d857cc6bf1771dda587f,Monet
1503,ced1249d76ebba557f6da6edfb1d1f7b,Monet
1504,9d40d289f0b02cf402c515f854e55afa,Monet
1505,26975408f53c2ca235317e13ac30faab,Monet
1506,15d7aef4145a5f495e6844857015dbfa,Monet
1507,0e5c3737cd81214409837731d44500a1,Monet
1508,72b041866b4b7798e8a0e3b69a05125b,Monet
1509,b95a8643f8e90dbf2f3f55ca28593cf8,Monet
1510,1f669f34b54f2b21fae99b06618d2a22,Monet
1511,a7ead017151c9dab957c4c9efbdde74d,Monet
1512,63caed1ce8b095cf47701d117a2ad9d8,Monet
1513,bdd292da585b23efa6a37231bf1f9540,Monet
1514,c99ead20c6694d8a500362b2f3eb5150,Monet
1515,f82499dbb200a628cb515840ceab2fc4,Monet
1516,3e3edd8faaf47087c8b6904d62f4ce7e,Monet
1517,4e68e55ae25e183211b5bbee90b78305,Monet
1518,893a96404300e3313c8ebc246f5dafde,Monet
1519,a64362092255b6fbc0effbfae22e4ec0,Monet
1520,31e8c2781f7ac835c5228e97ed45584e,Monet
1521,35c3f111d1709b4cf4572c925109668b,Monet
1522,4227d5b8162f04f0519098e1c754f6ab,Monet
1523,4b237cf36a9d7d455d5d17505f8a9e9e,Monet
1524,871d742d6f7ac8566f28d3e3fd788efe,Monet
1525,eaaaee8f036ef9215f2070bc4f23dbc0,Monet
1526,4252c3d567c5631b7f97c2090c8cace1,Monet
1527,4f36d755b78811c166704094ea020c67,Monet
1528,74fcbcd33aea4140cf8524d37cd99ed0,Monet
1529,dd0b24c06140f209a43da24a53335603,Monet
1530,7e343cb90042e53a31be6c4b79fad7fe,Monet
1531,79838a2637b3d96cdc0918cbdefe31e2,Monet
1532,96d219fee1e0bcef170844be7401048b,Monet
1533,50da0d2475857496b63d7c32f6f61cdc,Monet
1534,d02bab9770cb52c1372f7bdc27dc0973,Monet
1535,e004d8bf3acd8d16388bd6fa127546ca,Monet
1536,352de845a56535f2d7f124c8c2fb05c6,Monet
1537,9070d302f8d26e2482dfded3072b9353,Monet
1538,8a6a4573c1b0344bba46efeaf5d3a54c,Monet
1539,bdbdf90fab80f1504834c479167d3649,Monet
1540,bc048e9a922cf4aa66db376a1cfdaf7d,Monet
1541,5c3738662d705568e09390e566107ff1,Monet
1542,685db46a45cd109c1eaacf63bdb68988,Monet
1543,5c1dda83a588c74624e64ca3ec428414,Monet
1544,c7d74f66f384e5f906e2e3633d3c23c0,Monet
1545,6bdbf462c4a485836202aa41d1c08750,Monet
1546,1da52ccffb89857abd5f7d36622bf3d2,Monet
1547,5ecd99a79fa4deee2d454cde970293d7,Monet
1548,64a967f4d07a860d24a5105f9df08faa,Monet
1549,0896166103e21ed3a23f26def1e68a6b,Monet
1550,962e74a1bb5bb5409f4b924750ab7645,Monet
1551,0e63af9e142ccb5412ffff49bce3f946,Monet
1552,78dc8a4075993f8d7844d979ebf1adb3,Monet
1553,12a721f013a3644c2f9fd5ec4e2a29e0,Monet
1554,e661b41a9d7e8953b9cdeb0ce1c55da7,Monet
1555,2aff6b3ecb1709f57d42ec8441621171,Monet
1556,0ea586fdae90d223379544336a5bd759,Monet
1557,fd369947d3935a2141b08deb9e6b50c8,Monet
1558,6195656c5aa76b4aecb012301ca8df87,Monet
1559,6332195d4239d810b0d11208214d68fc,Monet
1560,bb1fa9cf243107e35a12f9f5e508dc1d,Monet
1561,c314a6f39c469495fd023272d88d8e0a,Monet
1562,34a36a615bc4638ac6ee557a5853fa12,Monet
1563,44da6a60aba1f0cd631cee4ffe426fea,Monet
1564,d8d454ae68ef9fdb9c1e9242424f1e21,Monet
1565,dc57ca867ada9ba657c871336e1c738a,Monet
1566,2c192d12ec88175abb840ae2fbcf0d6f,Monet
1567,93614d806244e83c964048860080abe4,Monet
1568,68d248169c77e098022837d19e8c944c,Monet
1569,dde4e5afedd4bfe7fa8107dbd1046838,Monet
1570,d5b8ce6e51f101409f3378718f9f6483,Monet
1571,7392ec01831f8da6bcbf4cd82b4f0bed,Monet
1572,0d91cb306c9245775300d71fb73e187d,Monet
1573,dc2b26987b92295e8c9d3a90b7ea4623,Monet
1574,8097566ff53e53dfe354af2d77f4180d,Monet
1575,f9edc3eb5f345c6d59a25ef60749fda4,Monet
1576,061a56edec9df3896a779729d996824d,Monet
1577,354f444d12ec8f2a80e94502b42a79c3,Monet
1578,2b1954e501c8b1d1e07fdd3d8d0a9932,Monet
1579,88969138a7f6ab465e01e67664069579,Monet
1580,00b441ce58b4f22c02fdb04e68780373,Monet
1581,6b2072441e0e0117409538c0b4ee88fb,Monet
1582,600542030f4917b238f38fe4537ffc53,Monet
1583,d76b1f7d0df68c6631694a4c83b84f6e,Monet
1584,8d07c7a9aea981d927a1906c420f6335,Monet
1585,fa8ea6dbdb719ebd9c9b8b27a66cf5ce,Monet
1586,7f2f3243dc3affd5ab24be0ea197b627,Monet
1587,358d711a8078974c34d98ed3bd507600,Monet
1588,285da1911f2e5f8ecde683b15d173a5d,Monet
1589,6ade14f1187ef15450aaec32bbde0030,Monet
1590,ab037e15f572e2b9d0b674897335deb2,Monet
1591,858ecbc4ded12edd194cbca63ed76e21,Monet
1592,38f4d1aa54e967ea37fa0d53ec7f2dc7,Monet
1593,b021108f036e3af682dbc8a6c9a8fe4a,Monet
1594,fa385c7996b5daa2ec02f19fff22324e,Monet
1595,e2906a6d728acb5a7fdcadb23e399e2e,Monet
1596,e87b2a91dca60af8c35e3c695cc2c3a9,Monet
1597,101b027ffb390b3ab85f9d4eb7319412,Monet
1598,d08d376ebfb470df47bf1774a83800d3,Monet
1599,75432d45fd18b5b7eb2833c82e7353e4,Monet
1600,a646b6799282c1c72acc00753eb00428,Monet
1601,a26a1e9109c21b89f31cbfe5d4ff58ba,Monet
1602,b29bbb6f9bd8713b69590cc2e0259b3d,Monet
1603,78cd1dbf16623b224cd3f66246d3e395,Monet
1604,e97c6313fa5e939aa9460f4daa289ea6,Monet
1605,447e4ce1a9f3420db2747f61c04f34a0,Monet
1606,b3fc71f4f37cf47a7218210fcc95b6ca,Monet
1607,5f1681ae3030c180e5089b2ca2f59cc8,Monet
1608,44f390bc1e9bf4ad6312d94186541355,Monet
1609,21d645a73fa146f0b5940b56ab4b1c38,Monet
1610,5eed6a9039dc9f776443910ff14418e5,Monet
1611,d7c86d195dac256978fcadbc542894cc,Monet
1612,a0e485c32e283eec6bbc844c925e8224,Monet
1613,6461f58782a0b787d00dcdb6063c77f3,Monet
1614,4fc4f24a6636adc39cf7798d01eef513,Monet
1615,9083b631937f1ec0e439bc2159b5bba2,Monet
1616,e9c87942601af487799dea8e5b499a2a,Monet
1617,c29eeead86223b89849994e98e5d62e8,Monet
1618,475f80929937a1680b90f636f8a05fe3,Monet
1619,1d96e2910444ddb456ea2d30756fbf26,Monet
1620,aeeca74fb8b6f7abaad01e8b9de8ac60,Monet
1621,d984f2da39e4cc6ddd67284d069a74df,Monet
1622,9fda590887c7a39e1a615a82707cf53f,Monet
1623,a8661deb16c4f87e9a1044788db78c08,Monet
1624,a07e039b20559218c8b45f6b4185a4f1,Monet
1625,1c53b6b8b9d5e95a8b4ef16e9b60de44,Monet
1626,b4d14f683a15f0f0f72334f54ff47d17,Monet
1627,25307aa9162c9127a94ddea59f3a1b73,Monet
1628,fbb119d6ff3e2092b2cb1f657f5333f0,Monet
1629,24f4838327d7a92c72c5e9ace573219a,Monet
1630,eca03c8afc796aa689a1fc4af2df57c6,Monet
1631,fd5ecc67693916aea18502f4fab38b1f,Monet
1632,ad2869c58f9f53f9cae2e6ed5edb8fcc,Monet
1633,7a5d79a62f1a13d12f97e951d2efcd1c,Monet
1634,5527b4d804e7c65e048f1eab11d5ac11,Monet
1635,ba6b96e30daa9ff6a0e9fbe74c17c164,Monet
1636,877504689d64eac1ed2fb263d816e1bd,Monet
1637,f079d00c32248053d1f4ccee44b2ce8a,Monet
1638,fdaa206b6e08897664cd6a17fb3df1d8,Monet
1639,58da99a4ff5e9a3c8aaedc6409ec2db8,Monet
1640,320c03405e5442f80c231b26470118de,Monet
1641,2eaa1ee44cd402f6f3a6ccbaca6de857,Monet
1642,5be36d9981b20dde69136a0159f8e5ed,Monet
1643,0d17e5cdfdd6f446c611d13130c81534,Monet
1644,3fe08fdfa498613a9ea67f4e0d300057,Monet
1645,2fbfbc999e275271630bc9f512870df3,Monet
1646,22d3b22010f76c667a0aba1970652f1e,Monet
1647,e4f71cccee5d49f3763f91a5c719c164,Monet
1648,73e09351490ec055c203c7a8b336aa72,Monet
1649,7c7f78fde9d96bb866b473497e9dbc1d,Monet
1650,0ec4c25d2dc7ff2a5d98d71e58704ae7,Monet
1651,947ccb9108041e771857601f5c712c3a,Monet
1652,fc85bd49150237cc3c171d7cc4e507d5,Monet
1653,1d16ed86f08276c882cd9a75b07c9b24,Monet
1654,36c6c9b973bf74e0ed0481ceca4292a2,Monet
1655,3c964d8592c4830ad5564650d38fd131,Monet
1656,ed4a916d5d7a516abf409dcab7532106,Monet
1657,81f6f5a61dc906c3abb6d79a46bc8726,Monet
1658,4e734fefeab7ae2da3678ac8652692d2,Monet
1659,5124632c0be1de0ad902d27152c44212,Monet
1660,2858a92529dca591f09fcdef5dc5031a,Monet
1661,8155c2d2e45d7d19c445843009b57156,Monet
1662,5004e323760b7d6bee362eec160325f8,Monet
1663,3e3014bf94971af63237ff5791216a1a,Monet
1664,5810a2c7fbef96589fe265c9f3669380,Monet
1665,605c59e74169d7b2cf611f2f31302f87,Monet
1666,7c1bdec4de97e729387e6a9fc3ce4b1c,Monet
1667,9370bcacb9b2aa6f048d3f07c4b008d8,Monet
1668,cc84e6005e3c4bb80316c76119320ffe,Monet
1669,744dbcc0057ef2bfa04f50b170fb9a94,Monet
1670,85a76f64e040b7142c5f840bb9e04cd9,Monet
1671,10fa3955a583423b55142135fce9750a,Monet
1672,116e9c0368f0889948ef6a3b8e13db2e,Monet
1673,2e54cefc2ac0158ee0bc4df029cca698,Monet
1674,9add2860399a74cdc0afa6c677f5ca42,Monet
1675,032b1e6cab35c7909669a3ca553eec56,Monet
1676,70d6aab5d34eb2a3ead7d4d9985c42e3,Monet
1677,21df11239f8aa1212a597d40691a0f74,Monet
1678,d4585cd65f54ce26ea6f5292b7e59923,Monet
1679,c45786313d24222812c9870469cf4f6a,Monet
1680,cd8799145efb2e72c3c04026693be06d,Monet
1681,5fabe40e8f856c1537acb83a5925cde2,Monet
1682,1350df3e52ecd40c09cc7a7cddbf5a80,Monet
1683,3948c52cc64dd0aebde640edcf97b721,Monet
1684,1048992f57efe90e55548fba7e9aa40e,Monet
1685,e34806bf6190278037d78089089f718a,Monet
1686,7fcd1c41ff385e82d82af49d00912516,Monet
1687,d8930ff0a155b329aa6b82a3d350783d,Monet
1688,c91f6e707d944effdf6a67565c2a5c9b,Monet
1689,5f7a6aeed8d46ed97910adb58a48ce98,Monet
1690,c80f2d8351eb89e1e9ea4d720db701a5,Monet
1691,ffd4645c2b497234f18efbefe273a101,Monet
1692,b585ca5bf0d271e15ea54b738c417c32,Monet
1693,6337158c6bc1dc6255fea79473292de8,Monet
1694,623028d907c18bb7bd5672fd63e61dfa,Monet
1695,e9c8bf20847314eabe9747716c55f6fc,Monet
1696,2e57f7b525a35512b0f84e312729fff6,Monet
1697,63c4e5e7618abfbd2a1ad3290603c5fb,Monet
1698,cebdaac68dbc128bf407f20284084d1d,Monet
1699,d77305e384947ebe9d2d39f77e36b5b5,Monet
1700,9524a05eed6c133c9b3870df5d53b706,Monet
1701,d9be776686bc26201f06356f3b98b219,Monet
1702,f2c17d72bb994faf1379b6f2b33fc1bf,Monet
1703,2971ca01463af233d3efd56a685f2cf1,Monet
1704,7c0cf0055d7fd7e37a024e54c149324b,Monet
1705,af81864f1f3f931abfddb5e3347c86a4,Monet
1706,ae186a8ef58b398b7b71e9815f0e661e,Monet
1707,703201d72e5173504a776eee4c6ade2f,Monet
1708,b8c8f148f41b35a42b22b6297908d169,Monet
1709,b1a12b1bd6b80be531e9841e01a9c357,Monet
1710,66dbd788721eb740bfe5b290ce1539e0,Monet
1711,ac92739f689e0469197361758d869079,Monet
1712,a0d550669ec817eb0bd5cc4fd0fd516a,Monet
1713,bf85fe6dcf08421ab7a7301a70d7b71c,Monet
1714,e93de35e31153ecacd03c2c4b6bc5652,Monet
1715,7853bd32ddf626e2c9b12e3a61fb8cf0,Monet
1716,e91a0120160afa8da697c8e5732f5eed,Monet
1717,b7d70347eece5af6f7cdb96b1f6ebe25,Monet
1718,72776a7f287efd11a24df7a57a6ffc6f,Monet
1719,60bd501d994068d50a7b5ac0cf7c94fb,Monet
1720,4cdb3327159f2a47337ad983fbbc6dcf,Monet
1721,c617bcdf859f4312bdba68900c5b3c88,Monet
1722,3a059a6ab664f11a9f7069fd1debf08a,Monet
1723,fff71f9d2c8cdd8946fee2d1aab49c11,Monet
1724,578707870485a31bac8a58c95b242101,Monet
1725,a396800e0ffc4a22ee4d901e0710ce53,Monet
1726,1cd620d9ddd810411267afc5104bbd9e,Monet
1727,3dc77e13341d5fb761ae4a348f31ddce,Monet
1728,d84ac3cb2014556a50c9e51db1b3d7fa,Monet
1729,c1bb3fb0c0e6a3ee7149a16dff304f06,Monet
1730,2a7acfdf97c6840c5e04fed190ee8a08,Monet
1731,1f448799233eba82d568fea7fb884fff,Monet
1732,256e0d61a49e144e504ccd3de05d30df,Monet
1733,1485570ce27010b699c13fc189c6774d,Monet
1734,1e98eb69c21ff480c849fd2369ac2c75,Monet
1735,fcdb75a69756178e10e1e7c853019e6f,Monet
1736,e474c2c5ee86c133595d75a57877df69,Monet
1737,d40503923bcade6e783862b3b2c9326b,Monet
1738,7a10880f1419beb7c075bf63fc9c6495,Monet
1739,7d07076e00b837e90224dc99abc46cbd,Monet
1740,9a2888249a6a7a7abaceff5c78e4513d,Monet
1741,6c58a80b22202cae41265490649f9bb7,Monet
1742,94d27c42080d33f3c2b09e930e962c8c,Monet
1743,010b9c7521da24d7d2c8b7de72f907e6,Monet
1744,09a69b676bf8e2dfd701f0327b865cb6,Monet
1745,bf4414c5ea2c2ad66e6664c8374e3fa3,Monet
1746,b728b1e2bfae2456a18bbd531a20f33f,Monet
1747,6c25fdb1bc47427375e5980ad250201b,Monet
1748,80453df1a23d02cd4bd9ff18cfaa4857,Monet
1749,82ec5a82ce119fd0dbc96065cef8ce43,Monet
1750,99ddcc242f5bb908de95b4ae910dde39,Monet
1751,0415ffb87c168478779ec5ee9ba8012e,Monet
1752,5d3fb7643e773dae72e39325cc61ba83,Monet
1753,553dbab6af8599d35f0908c07503bc78,Monet
1754,8f7616a61228a148db9b805a4ed7f2bb,Monet
1755,7e0550efbe287b4293a2b7de3d0a68d4,Monet
1756,77549ace8f4ce4ae546f347081dc4eeb,Monet
1757,686d40118d6284ecf7c64b9445fd196c,Monet
1758,85cad6cfcf509874625cbe32dc0176ec,Monet
1759,ee39ad8a98924ef6b4e40b7247040717,Monet
1760,7e3aae90d080e59e677f4edbe61a1b81,Monet
1761,58c4e2667b2c38cb7df89f8f43a25a7e,Monet
1762,eedd066d1887280a592497688e76ce48,Monet
1763,837c185c00265afc6928005817171bb9,Monet
1764,59377b4468659c39e99bc48f1b5cb7d6,Monet
1765,eab6b5c6e34cd6a7186930be80b3c0fb,Monet
1766,d5c6c3b42087e10f448ed4422994af2e,Monet
1767,9758ab007e20700b6f6081c69b389200,Monet
1768,977956eb822c6c1dd71281f03ccef979,Monet
1769,49c08684d6bea989dc9344d29bb85036,Monet
1770,63288299ef204c3ea3d380d3031dab0f,Monet
1771,1c8cc592a983489bc6dd84db0fd0b5c7,Monet
1772,4ec206cbf49976c9c0aca6ac1926967b,Monet
1773,3c4475b7213a31072f386a04a3c3ecd7,Monet
1774,203e75e6f6dd2438c951232a4e7f9257,Monet
1775,b324f2439bafb2202901fc75b2ac3f00,Monet
1776,7ba78cf92022874da3bc7b2e106951cc,Monet
1777,2805fd760c664a26771d02a113ecacc2,Monet
1778,dc08db91a0b924f24ad5601948e696cb,Monet
1779,fa93f8ea876acc9dc0ea78ffc5d889ab,Monet
1780,6b943b6cf831c8cda0fdb61991077247,Monet
1781,63a7fe1301e7d73ad3537332df04027b,Monet
